order_id,customer_id,product_id,category,order_date,quantity,unit_price,revenue
O0008603,C01382,P0050,Home & Kitchen,2025-04-13,3,210.98,632.94
O0008603,C01382,P0025,Electronics,2025-04-13,2,842.09,1684.18
O0008603,C01382,P0005,Home & Kitchen,2025-04-13,3,96.39,289.18
O0008604,C01382,P0024,Electronics,2025-07-05,2,538.29,1076.58
O0008605,C01382,P0010,Home & Kitchen,2025-07-24,2,273.02,546.03
O0008605,C01382,P0014,Apparel,2025-07-24,2,23.99,47.98
O0008605,C01382,P0016,Apparel,2025-07-24,2,17.52,35.04
O0008605,C01382,P0003,Home & Kitchen,2025-07-24,1,99.69,99.69
O0008606,C01382,P0023,Beauty,2025-10-04,3,114.52,343.56
O0008606,C01382,P0046,Electronics,2025-10-04,1,415.84,415.84
O0008606,C01382,P0053,Grocery,2025-10-04,2,34.95,69.9
O0008606,C01382,P0011,Grocery,2025-10-04,1,39.19,39.19
O0008607,C01382,P0032,Grocery,2025-11-07,3,42.24,126.73
O0008607,C01382,P0007,Electronics,2025-11-07,1,1235.05,1235.05
O0008608,C01382,P0055,Beauty,2025-12-25,3,76.62,229.85
O0008609,C01382,P0049,Beauty,2026-02-10,1,35.29,35.29
O0008609,C01382,P0039,Grocery,2026-02-10,3,39.74,119.21
O0008609,C01382,P0025,Electronics,2026-02-10,3,927.78,2783.35
O0008610,C01382,P0019,Apparel,2026-02-22,2,144.33,288.66
O0008610,C01382,P0007,Electronics,2026-02-22,2,1388.98,2777.95
O0008611,C01382,P0018,Sports,2026-03-04,1,321.77,321.77
O0008611,C01382,P0035,Apparel,2026-03-04,1,148.34,148.34
O0008612,C01382,P0017,Apparel,2026-03-13,3,179.81,539.43
O0008612,C01382,P0055,Beauty,2026-03-13,2,87.54,175.08
O0008613,C01382,P0052,Sports,2026-04-13,1,394.82,394.82
O0008613,C01382,P0004,Home & Kitchen,2026-04-13,2,32.14,64.29
O0008614,C01382,P0021,Sports,2026-04-25,3,279.21,837.63
O0008615,C01382,P0033,Electronics,2026-05-29,3,1072.4,3217.2
O0008616,C01382,P0009,Apparel,2026-06-04,2,142.41,284.81
O0008617,C01383,P0024,Electronics,2025-01-10,1,322.03,322.03
O0008617,C01383,P0032,Grocery,2025-01-10,2,21.41,42.82
O0008617,C01383,P0045,Home & Kitchen,2025-01-10,1,86.31,86.31
O0008618,C01383,P0053,Grocery,2025-01-17,3,18.1,54.29
O0008618,C01383,P0013,Sports,2025-01-17,3,76.62,229.86
O0008619,C01383,P0007,Electronics,2025-01-28,3,674.94,2024.83
O0008619,C01383,P0008,Electronics,2025-01-28,3,607.49,1822.46
O0008619,C01383,P0024,Electronics,2025-01-28,2,298.0,595.99
O0008620,C01383,P0026,Electronics,2025-07-09,3,94.6,283.81
O0008621,C01383,P0006,Electronics,2025-12-15,1,738.33,738.33
O0008621,C01383,P0025,Electronics,2025-12-15,3,468.78,1406.34
O0008622,C01383,P0060,Apparel,2026-03-22,2,90.55,181.1
O0008623,C01383,P0055,Beauty,2026-04-26,1,45.62,45.62
O0008624,C01383,P0033,Electronics,2026-06-26,3,655.2,1965.6
O0008625,C01384,P0038,Apparel,2024-05-27,2,24.24,48.49
O0008626,C01384,P0027,Sports,2024-06-11,3,50.68,152.05
O0008626,C01384,P0008,Electronics,2024-06-11,2,821.26,1642.51
O0008627,C01384,P0013,Sports,2024-07-16,3,106.4,319.21
O0008627,C01384,P0030,Beauty,2024-07-16,1,73.81,73.81
O0008627,C01384,P0017,Apparel,2024-07-16,1,131.6,131.6
O0008628,C01384,P0016,Apparel,2024-09-01,2,14.59,29.19
O0008628,C01384,P0002,Grocery,2024-09-01,2,46.71,93.42
O0008628,C01384,P0015,Apparel,2024-09-01,3,113.07,339.2
O0008629,C01384,P0013,Sports,2024-11-03,2,88.15,176.31
O0008629,C01384,P0041,Beauty,2024-11-03,1,67.58,67.58
O0008629,C01384,P0041,Beauty,2024-11-03,1,67.01,67.01
O0008629,C01384,P0026,Electronics,2024-11-03,1,116.85,116.85
O0008630,C01384,P0041,Beauty,2024-11-04,2,64.56,129.13
O0008631,C01384,P0055,Beauty,2025-04-18,3,59.44,178.31
O0008631,C01384,P0026,Electronics,2025-04-18,3,135.78,407.34
O0008631,C01384,P0013,Sports,2025-04-18,1,102.84,102.84
O0008632,C01384,P0001,Home & Kitchen,2025-07-16,3,56.16,168.47
O0008633,C01384,P0047,Sports,2025-09-05,1,373.65,373.65
O0008633,C01384,P0025,Electronics,2025-09-05,1,757.56,757.56
O0008634,C01384,P0031,Sports,2025-10-16,2,16.99,33.97
O0008634,C01384,P0028,Sports,2025-10-16,2,372.48,744.97
O0008634,C01384,P0044,Electronics,2025-10-16,2,557.04,1114.08
O0008634,C01384,P0013,Sports,2025-10-16,3,90.86,272.58
O0008635,C01384,P0018,Sports,2025-12-09,3,259.28,777.84
O0008635,C01384,P0002,Grocery,2025-12-09,1,48.44,48.44
O0008635,C01384,P0021,Sports,2025-12-09,1,250.65,250.65
O0008636,C01384,P0051,Electronics,2026-01-01,2,164.55,329.1
O0008636,C01384,P0058,Beauty,2026-01-01,1,83.17,83.17
O0008636,C01384,P0015,Apparel,2026-01-01,3,113.07,339.22
O0008637,C01384,P0053,Grocery,2026-02-01,2,23.71,47.41
O0008637,C01384,P0052,Sports,2026-02-01,1,320.42,320.42
O0008638,C01384,P0034,Grocery,2026-05-07,1,15.54,15.54
O0008638,C01384,P0036,Electronics,2026-05-07,3,750.89,2252.67
O0008638,C01384,P0050,Home & Kitchen,2026-05-07,1,161.0,161.0
O0008639,C01385,P0045,Home & Kitchen,2024-07-13,2,86.08,172.17
O0008639,C01385,P0009,Apparel,2024-07-13,1,85.22,85.22
O0008639,C01385,P0039,Grocery,2024-07-13,1,20.12,20.12
O0008640,C01385,P0023,Beauty,2025-03-07,1,66.61,66.61
O0008641,C01385,P0001,Home & Kitchen,2025-06-22,3,48.21,144.62
O0008641,C01385,P0059,Electronics,2025-06-22,1,664.71,664.71
O0008641,C01385,P0002,Grocery,2025-06-22,3,33.75,101.25
O0008642,C01386,P0024,Electronics,2024-10-02,1,556.42,556.42
O0008643,C01386,P0005,Home & Kitchen,2024-10-21,2,98.38,196.76
O0008643,C01386,P0055,Beauty,2024-10-21,3,73.57,220.71
O0008644,C01386,P0038,Apparel,2024-11-14,3,32.84,98.53
O0008645,C01386,P0045,Home & Kitchen,2024-11-17,2,183.65,367.29
O0008646,C01386,P0058,Beauty,2025-01-08,1,110.69,110.69
O0008646,C01386,P0031,Sports,2025-01-08,1,26.04,26.04
O0008646,C01386,P0049,Beauty,2025-01-08,2,37.84,75.69
O0008646,C01386,P0052,Sports,2025-01-08,1,467.45,467.45
O0008647,C01386,P0001,Home & Kitchen,2025-01-24,2,77.21,154.41
O0008647,C01386,P0028,Sports,2025-01-24,3,502.21,1506.62
O0008647,C01386,P0020,Beauty,2025-01-24,1,111.24,111.24
O0008648,C01386,P0016,Apparel,2025-03-02,1,18.77,18.77
O0008648,C01386,P0032,Grocery,2025-03-02,1,41.97,41.97
O0008648,C01386,P0058,Beauty,2025-03-02,3,102.29,306.88
O0008648,C01386,P0042,Home & Kitchen,2025-03-02,1,326.18,326.18
O0008649,C01386,P0019,Apparel,2025-03-20,3,147.02,441.05
O0008650,C01386,P0021,Sports,2025-03-26,1,316.71,316.71
O0008651,C01386,P0040,Grocery,2025-05-22,3,55.53,166.58
O0008651,C01386,P0026,Electronics,2025-05-22,2,149.55,299.09
O0008651,C01386,P0044,Electronics,2025-05-22,2,722.29,1444.58
O0008651,C01386,P0019,Apparel,2025-05-22,2,122.65,245.3
O0008652,C01386,P0005,Home & Kitchen,2025-07-03,2,102.09,204.19
O0008652,C01386,P0033,Electronics,2025-07-03,3,1199.73,3599.2
O0008653,C01386,P0036,Electronics,2025-07-06,1,976.38,976.38
O0008653,C01386,P0015,Apparel,2025-07-06,2,162.72,325.45
O0008653,C01386,P0008,Electronics,2025-07-06,2,1261.26,2522.52
O0008654,C01386,P0021,Sports,2025-07-12,1,312.65,312.65
O0008654,C01386,P0052,Sports,2025-07-12,3,425.24,1275.73
O0008654,C01386,P0041,Beauty,2025-07-12,1,77.52,77.52
O0008654,C01386,P0056,Grocery,2025-07-12,3,41.52,124.57
O0008655,C01386,P0016,Apparel,2025-07-25,2,18.82,37.65
O0008655,C01386,P0005,Home & Kitchen,2025-07-25,2,100.9,201.8
O0008655,C01386,P0032,Grocery,2025-07-25,2,45.78,91.57
O0008655,C01386,P0047,Sports,2025-07-25,3,431.29,1293.86
O0008656,C01386,P0014,Apparel,2025-09-01,2,27.08,54.15
O0008656,C01386,P0012,Electronics,2025-09-01,2,367.03,734.06
O0008656,C01386,P0006,Electronics,2025-09-01,1,1167.31,1167.31
O0008657,C01386,P0029,Home & Kitchen,2025-09-08,2,54.04,108.09
O0008657,C01386,P0016,Apparel,2025-09-08,1,18.18,18.18
O0008658,C01386,P0014,Apparel,2025-11-01,3,24.96,74.88
O0008658,C01386,P0022,Beauty,2025-11-01,2,14.71,29.42
O0008659,C01386,P0057,Sports,2025-11-22,3,84.57,253.72
O0008659,C01386,P0055,Beauty,2025-11-22,1,84.09,84.09
O0008659,C01386,P0009,Apparel,2025-11-22,1,140.18,140.18
O0008660,C01386,P0021,Sports,2025-11-23,1,333.47,333.47
O0008660,C01386,P0042,Home & Kitchen,2025-11-23,3,346.83,1040.49
O0008661,C01386,P0008,Electronics,2025-12-26,2,1248.11,2496.22
O0008661,C01386,P0019,Apparel,2025-12-26,3,139.28,417.83
O0008661,C01386,P0038,Apparel,2025-12-26,3,33.43,100.3
O0008661,C01386,P0049,Beauty,2025-12-26,1,34.33,34.33
O0008662,C01386,P0021,Sports,2026-01-01,2,290.23,580.45
O0008663,C01386,P0038,Apparel,2026-01-25,2,33.36,66.72
O0008663,C01386,P0040,Grocery,2026-01-25,3,52.82,158.47
O0008663,C01386,P0033,Electronics,2026-01-25,2,1202.88,2405.76
O0008663,C01386,P0060,Apparel,2026-01-25,1,185.09,185.09
O0008664,C01386,P0007,Electronics,2026-02-15,3,1335.75,4007.26
O0008664,C01386,P0033,Electronics,2026-02-15,2,1080.7,2161.4
O0008664,C01386,P0037,Sports,2026-02-15,2,177.33,354.66
O0008664,C01386,P0002,Grocery,2026-02-15,2,65.74,131.48
O0008665,C01386,P0019,Apparel,2026-04-04,3,124.62,373.85
O0008665,C01386,P0038,Apparel,2026-04-04,3,33.9,101.71
O0008665,C01386,P0047,Sports,2026-04-04,1,515.02,515.02
O0008665,C01386,P0036,Electronics,2026-04-04,2,1006.29,2012.58
O0008666,C01386,P0048,Apparel,2026-04-10,3,22.86,68.58
O0008666,C01386,P0060,Apparel,2026-04-10,1,172.46,172.46
O0008666,C01386,P0048,Apparel,2026-04-10,1,23.26,23.26
O0008667,C01386,P0018,Sports,2026-04-25,2,338.45,676.91
O0008667,C01386,P0020,Beauty,2026-04-25,2,102.72,205.43
O0008667,C01386,P0010,Home & Kitchen,2026-04-25,1,267.29,267.29
O0008668,C01386,P0031,Sports,2026-05-05,1,23.05,23.05
O0008669,C01386,P0022,Beauty,2026-05-11,3,15.27,45.82
O0008669,C01386,P0007,Electronics,2026-05-11,2,1225.91,2451.81
O0008669,C01386,P0059,Electronics,2026-05-11,3,1215.57,3646.72
O0008669,C01386,P0054,Apparel,2026-05-11,2,52.77,105.54
O0008670,C01386,P0042,Home & Kitchen,2026-05-30,1,341.52,341.52
O0008670,C01386,P0019,Apparel,2026-05-30,1,146.97,146.97
O0008670,C01386,P0007,Electronics,2026-05-30,2,1299.44,2598.88
O0008671,C01388,P0022,Beauty,2024-11-08,3,6.89,20.68
O0008671,C01388,P0034,Grocery,2024-11-08,3,9.57,28.7
O0008672,C01388,P0052,Sports,2025-04-03,2,252.0,503.99
O0008673,C01388,P0053,Grocery,2025-07-09,1,17.66,17.66
O0008673,C01388,P0012,Electronics,2025-07-09,3,202.72,608.16
O0008674,C01388,P0039,Grocery,2025-12-14,1,18.92,18.92
O0008674,C01388,P0002,Grocery,2025-12-14,1,35.05,35.05
O0008675,C01388,P0049,Beauty,2026-01-20,1,17.86,17.86
O0008676,C01390,P0010,Home & Kitchen,2024-07-29,1,131.28,131.28
O0008676,C01390,P0010,Home & Kitchen,2024-07-29,2,152.86,305.73
O0008676,C01390,P0009,Apparel,2024-07-29,3,76.95,230.85
O0008677,C01390,P0047,Sports,2024-11-17,3,255.56,766.68
O0008677,C01390,P0053,Grocery,2024-11-17,1,20.17,20.17
O0008677,C01390,P0009,Apparel,2024-11-17,1,78.36,78.36
O0008677,C01390,P0057,Sports,2024-11-17,3,42.83,128.5
O0008678,C01390,P0056,Grocery,2025-01-07,1,24.83,24.83
O0008679,C01390,P0033,Electronics,2025-02-06,1,578.18,578.18
O0008680,C01390,P0019,Apparel,2025-06-14,2,77.04,154.08
O0008680,C01390,P0022,Beauty,2025-06-14,3,7.54,22.61
O0008681,C01390,P0023,Beauty,2025-06-29,2,69.35,138.71
O0008681,C01390,P0028,Sports,2025-06-29,3,279.34,838.01
O0008682,C01390,P0003,Home & Kitchen,2026-01-07,2,50.23,100.46
O0008682,C01390,P0024,Electronics,2026-01-07,3,333.15,999.44
O0008683,C01390,P0027,Sports,2026-01-23,3,41.54,124.63
O0008683,C01390,P0039,Grocery,2026-01-23,2,20.82,41.64
O0008683,C01390,P0026,Electronics,2026-01-23,3,84.81,254.42
O0008684,C01390,P0017,Apparel,2026-01-29,2,108.95,217.89
O0008684,C01390,P0052,Sports,2026-01-29,3,267.15,801.46
O0008684,C01390,P0003,Home & Kitchen,2026-01-29,1,50.86,50.86
O0008684,C01390,P0037,Sports,2026-01-29,1,105.91,105.91
O0008685,C01390,P0042,Home & Kitchen,2026-02-17,3,195.35,586.06
O0008686,C01390,P0022,Beauty,2026-05-08,1,8.19,8.19
O0008686,C01390,P0018,Sports,2026-05-08,1,193.02,193.02
O0008687,C01391,P0014,Apparel,2024-09-15,3,20.03,60.08
O0008688,C01391,P0014,Apparel,2024-12-10,2,19.24,38.49
O0008688,C01391,P0025,Electronics,2024-12-10,2,647.84,1295.67
O0008689,C01391,P0003,Home & Kitchen,2025-01-29,2,75.4,150.81
O0008690,C01391,P0024,Electronics,2025-02-08,1,449.76,449.76
O0008690,C01391,P0059,Electronics,2025-02-08,2,822.24,1644.48
O0008690,C01391,P0035,Apparel,2025-02-08,1,109.52,109.52
O0008690,C01391,P0042,Home & Kitchen,2025-02-08,2,228.36,456.72
O0008691,C01391,P0002,Grocery,2025-06-25,2,47.22,94.45
O0008691,C01391,P0039,Grocery,2025-06-25,1,27.53,27.53
O0008691,C01391,P0012,Electronics,2025-06-25,1,268.05,268.05
O0008691,C01391,P0021,Sports,2025-06-25,2,208.75,417.49
O0008692,C01391,P0022,Beauty,2025-09-09,3,9.74,29.22
O0008693,C01391,P0022,Beauty,2025-09-17,2,10.96,21.91
O0008693,C01391,P0029,Home & Kitchen,2025-09-17,3,41.2,123.59
O0008694,C01391,P0054,Apparel,2026-02-17,3,34.97,104.92
O0008694,C01391,P0040,Grocery,2026-02-17,1,46.6,46.6
O0008694,C01391,P0023,Beauty,2026-02-17,3,94.66,283.97
O0008695,C01391,P0012,Electronics,2026-03-25,1,244.76,244.76
O0008695,C01391,P0031,Sports,2026-03-25,3,18.68,56.03
O0008696,C01391,P0034,Grocery,2026-04-30,1,13.92,13.92
O0008696,C01391,P0033,Electronics,2026-04-30,1,904.94,904.94
O0008697,C01392,P0053,Grocery,2025-11-01,1,20.63,20.63
O0008697,C01392,P0001,Home & Kitchen,2025-11-01,3,54.15,162.44
O0008697,C01392,P0037,Sports,2025-11-01,2,126.92,253.84
O0008697,C01392,P0023,Beauty,2025-11-01,1,73.65,73.65
O0008698,C01393,P0034,Grocery,2024-06-09,3,18.67,56.01
O0008699,C01393,P0011,Grocery,2024-06-16,3,42.57,127.72
O0008700,C01393,P0048,Apparel,2024-06-18,3,22.76,68.29
O0008700,C01393,P0017,Apparel,2024-06-18,3,165.2,495.61
O0008700,C01393,P0057,Sports,2024-06-18,2,78.26,156.53
O0008700,C01393,P0034,Grocery,2024-06-18,3,18.5,55.49
O0008701,C01393,P0008,Electronics,2024-07-14,2,1085.25,2170.49
O0008701,C01393,P0034,Grocery,2024-07-14,2,21.63,43.26
O0008702,C01393,P0009,Apparel,2024-07-20,2,162.46,324.92
O0008702,C01393,P0059,Electronics,2024-07-20,3,1217.76,3653.28
O0008702,C01393,P0052,Sports,2024-07-20,2,424.83,849.66
O0008702,C01393,P0002,Grocery,2024-07-20,1,61.69,61.69
O0008703,C01393,P0054,Apparel,2024-08-11,2,49.8,99.6
O0008703,C01393,P0056,Grocery,2024-08-11,2,44.94,89.89
O0008704,C01393,P0011,Grocery,2024-08-21,2,43.45,86.9
O0008704,C01393,P0034,Grocery,2024-08-21,2,18.86,37.73
O0008705,C01393,P0027,Sports,2025-01-22,3,72.43,217.28
O0008705,C01393,P0017,Apparel,2025-01-22,3,175.42,526.26
O0008706,C01393,P0025,Electronics,2025-02-03,3,903.55,2710.65
O0008707,C01393,P0058,Beauty,2025-02-28,2,114.35,228.69
O0008708,C01393,P0052,Sports,2025-04-10,2,448.39,896.78
O0008708,C01393,P0008,Electronics,2025-04-10,3,1287.16,3861.49
O0008709,C01393,P0016,Apparel,2025-06-05,1,20.19,20.19
O0008709,C01393,P0020,Beauty,2025-06-05,3,112.83,338.5
O0008709,C01393,P0018,Sports,2025-06-05,1,366.78,366.78
O0008709,C01393,P0059,Electronics,2025-06-05,1,1141.52,1141.52
O0008710,C01393,P0030,Beauty,2025-06-06,1,88.18,88.18
O0008710,C01393,P0059,Electronics,2025-06-06,2,1069.06,2138.12
O0008711,C01393,P0001,Home & Kitchen,2025-07-02,3,81.77,245.3
O0008711,C01393,P0039,Grocery,2025-07-02,1,39.46,39.46
O0008711,C01393,P0016,Apparel,2025-07-02,2,17.45,34.91
O0008711,C01393,P0053,Grocery,2025-07-02,1,31.3,31.3
O0008712,C01393,P0060,Apparel,2025-07-08,3,166.51,499.54
O0008712,C01393,P0060,Apparel,2025-07-08,2,170.55,341.11
O0008713,C01393,P0019,Apparel,2025-07-29,1,141.59,141.59
O0008713,C01393,P0053,Grocery,2025-07-29,3,34.46,103.38
O0008714,C01393,P0029,Home & Kitchen,2025-09-01,3,55.05,165.16
O0008715,C01393,P0054,Apparel,2025-09-08,3,49.69,149.08
O0008715,C01393,P0045,Home & Kitchen,2025-09-08,1,185.25,185.25
O0008715,C01393,P0037,Sports,2025-09-08,1,206.07,206.07
O0008715,C01393,P0037,Sports,2025-09-08,1,213.56,213.56
O0008716,C01393,P0047,Sports,2025-10-12,2,508.52,1017.05
O0008716,C01393,P0003,Home & Kitchen,2025-10-12,1,99.36,99.36
O0008716,C01393,P0049,Beauty,2025-10-12,1,36.74,36.74
O0008716,C01393,P0019,Apparel,2025-10-12,1,139.64,139.64
O0008717,C01393,P0032,Grocery,2025-11-29,1,43.44,43.44
O0008717,C01393,P0008,Electronics,2025-11-29,2,1288.13,2576.27
O0008717,C01393,P0020,Beauty,2025-11-29,2,100.43,200.85
O0008717,C01393,P0041,Beauty,2025-11-29,3,76.83,230.49
O0008718,C01393,P0055,Beauty,2025-12-01,3,79.49,238.47
O0008718,C01393,P0014,Apparel,2025-12-01,3,25.85,77.55
O0008719,C01393,P0036,Electronics,2025-12-08,1,868.88,868.88
O0008720,C01393,P0038,Apparel,2025-12-28,2,30.83,61.67
O0008720,C01393,P0028,Sports,2025-12-28,3,486.99,1460.96
O0008720,C01393,P0006,Electronics,2025-12-28,1,1210.96,1210.96
O0008720,C01393,P0054,Apparel,2025-12-28,2,52.31,104.61
O0008721,C01393,P0049,Beauty,2026-01-28,2,32.52,65.03
O0008721,C01393,P0025,Electronics,2026-01-28,3,992.61,2977.84
O0008721,C01393,P0039,Grocery,2026-01-28,1,40.25,40.25
O0008721,C01393,P0033,Electronics,2026-01-28,2,1060.72,2121.44
O0008722,C01393,P0059,Electronics,2026-03-23,1,1246.29,1246.29
O0008722,C01393,P0052,Sports,2026-03-23,1,476.7,476.7
O0008723,C01393,P0023,Beauty,2026-05-05,3,132.51,397.53
O0008723,C01393,P0028,Sports,2026-05-05,1,458.88,458.88
O0008724,C01393,P0052,Sports,2026-06-10,3,444.53,1333.58
O0008724,C01393,P0037,Sports,2026-06-10,2,213.0,425.99
O0008724,C01393,P0033,Electronics,2026-06-10,3,1010.95,3032.84
O0008724,C01393,P0028,Sports,2026-06-10,1,467.21,467.21
O0008725,C01395,P0031,Sports,2024-04-18,2,16.52,33.04
O0008725,C01395,P0025,Electronics,2024-04-18,3,760.46,2281.38
O0008725,C01395,P0007,Electronics,2024-04-18,2,883.43,1766.86
O0008726,C01395,P0019,Apparel,2024-07-14,3,93.03,279.1
O0008726,C01395,P0008,Electronics,2024-07-14,3,841.58,2524.74
O0008726,C01395,P0017,Apparel,2024-07-14,1,126.27,126.27
O0008726,C01395,P0010,Home & Kitchen,2024-07-14,2,186.44,372.88
O0008727,C01395,P0014,Apparel,2024-09-17,3,18.9,56.71
O0008727,C01395,P0008,Electronics,2024-09-17,3,925.28,2775.85
O0008727,C01395,P0054,Apparel,2024-09-17,1,34.88,34.88
O0008728,C01395,P0017,Apparel,2024-10-04,1,145.85,145.85
O0008728,C01395,P0035,Apparel,2024-10-04,3,105.28,315.83
O0008729,C01395,P0058,Beauty,2024-12-22,2,73.23,146.46
O0008729,C01395,P0013,Sports,2024-12-22,1,94.18,94.18
O0008729,C01395,P0023,Beauty,2024-12-22,2,95.01,190.02
O0008729,C01395,P0033,Electronics,2024-12-22,2,843.64,1687.28
O0008730,C01395,P0053,Grocery,2025-06-22,2,25.73,51.45
O0008731,C01395,P0049,Beauty,2025-08-12,3,29.42,88.25
O0008732,C01395,P0028,Sports,2026-02-07,1,325.63,325.63
O0008732,C01395,P0059,Electronics,2026-02-07,1,849.52,849.52
O0008733,C01395,P0040,Grocery,2026-03-28,1,46.29,46.29
O0008733,C01395,P0060,Apparel,2026-03-28,1,141.32,141.32
O0008734,C01395,P0052,Sports,2026-05-05,2,330.42,660.83
O0008734,C01395,P0029,Home & Kitchen,2026-05-05,3,42.21,126.63
O0008734,C01395,P0031,Sports,2026-05-05,3,18.55,55.66
O0008734,C01395,P0026,Electronics,2026-05-05,3,124.84,374.52
O0008735,C01395,P0011,Grocery,2026-06-02,1,33.61,33.61
O0008736,C01395,P0034,Grocery,2026-06-06,2,14.74,29.49
O0008737,C01395,P0004,Home & Kitchen,2026-06-10,3,23.32,69.96
O0008737,C01395,P0023,Beauty,2026-06-10,2,101.06,202.11
O0008738,C01395,P0029,Home & Kitchen,2026-06-30,1,37.38,37.38
O0008739,C01396,P0046,Electronics,2025-03-25,1,248.75,248.75
O0008739,C01396,P0028,Sports,2025-03-25,3,243.7,731.09
O0008739,C01396,P0051,Electronics,2025-03-25,1,126.66,126.66
O0008739,C01396,P0038,Apparel,2025-03-25,3,17.75,53.26
O0008740,C01396,P0008,Electronics,2025-04-14,3,608.91,1826.73
O0008740,C01396,P0059,Electronics,2025-04-14,1,612.53,612.53
O0008741,C01396,P0029,Home & Kitchen,2025-05-28,3,31.76,95.27
O0008741,C01396,P0027,Sports,2025-05-28,1,40.29,40.29
O0008741,C01396,P0001,Home & Kitchen,2025-05-28,1,47.15,47.15
O0008741,C01396,P0054,Apparel,2025-05-28,1,26.6,26.6
O0008742,C01396,P0050,Home & Kitchen,2025-06-07,2,109.63,219.27
O0008743,C01396,P0059,Electronics,2026-06-13,1,566.36,566.36
O0008743,C01396,P0054,Apparel,2026-06-13,1,26.08,26.08
O0008743,C01396,P0011,Grocery,2026-06-13,2,20.79,41.58
O0008743,C01396,P0013,Sports,2026-06-13,1,71.59,71.59
O0008744,C01397,P0055,Beauty,2024-03-14,3,47.34,142.03
O0008744,C01397,P0052,Sports,2024-03-14,3,258.62,775.87
O0008744,C01397,P0010,Home & Kitchen,2024-03-14,3,145.05,435.14
O0008745,C01397,P0010,Home & Kitchen,2024-05-31,1,130.62,130.62
O0008745,C01397,P0003,Home & Kitchen,2024-05-31,1,50.33,50.33
O0008745,C01397,P0041,Beauty,2024-05-31,1,48.61,48.61
O0008746,C01397,P0008,Electronics,2024-07-29,3,660.68,1982.05
O0008746,C01397,P0030,Beauty,2024-07-29,3,47.53,142.59
O0008747,C01397,P0012,Electronics,2024-09-15,2,180.69,361.39
O0008747,C01397,P0011,Grocery,2024-09-15,1,23.59,23.59
O0008748,C01397,P0037,Sports,2025-04-14,3,110.66,331.98
O0008748,C01397,P0007,Electronics,2025-04-14,3,723.73,2171.18
O0008749,C01397,P0016,Apparel,2025-04-16,1,11.6,11.6
O0008749,C01397,P0011,Grocery,2025-04-16,1,23.92,23.92
O0008750,C01397,P0007,Electronics,2025-06-11,3,764.33,2292.99
O0008750,C01397,P0044,Electronics,2025-06-11,2,427.05,854.09
O0008751,C01397,P0040,Grocery,2025-10-25,1,35.4,35.4
O0008751,C01397,P0013,Sports,2025-10-25,1,76.16,76.16
O0008751,C01397,P0051,Electronics,2025-10-25,1,129.66,129.66
O0008751,C01397,P0008,Electronics,2025-10-25,2,716.52,1433.03
O0008752,C01397,P0006,Electronics,2026-02-23,2,646.72,1293.43
O0008752,C01397,P0007,Electronics,2026-02-23,2,767.21,1534.43
O0008752,C01397,P0042,Home & Kitchen,2026-02-23,2,191.21,382.43
O0008752,C01397,P0021,Sports,2026-02-23,3,168.17,504.52
O0008753,C01397,P0012,Electronics,2026-04-19,3,192.72,578.15
O0008753,C01397,P0059,Electronics,2026-04-19,2,623.79,1247.57
O0008753,C01397,P0056,Grocery,2026-04-19,2,23.5,47.01
O0008754,C01398,P0059,Electronics,2025-11-15,3,775.32,2325.96
O0008754,C01398,P0018,Sports,2025-11-15,1,235.63,235.63
O0008755,C01399,P0003,Home & Kitchen,2025-08-11,3,57.97,173.92
O0008756,C01399,P0011,Grocery,2025-11-02,2,25.15,50.29
O0008756,C01399,P0013,Sports,2025-11-02,3,74.99,224.98
O0008756,C01399,P0035,Apparel,2025-11-02,2,84.28,168.57
O0008756,C01399,P0055,Beauty,2025-11-02,3,41.87,125.62
O0008757,C01399,P0006,Electronics,2026-01-05,2,714.43,1428.86
O0008757,C01399,P0060,Apparel,2026-01-05,3,98.36,295.07
O0008757,C01399,P0029,Home & Kitchen,2026-01-05,1,32.94,32.94
O0008758,C01399,P0017,Apparel,2026-01-28,3,108.67,326.0
O0008758,C01399,P0052,Sports,2026-01-28,2,225.74,451.48
O0008758,C01399,P0046,Electronics,2026-01-28,1,256.48,256.48
O0008759,C01399,P0035,Apparel,2026-04-28,2,84.13,168.25
O0008760,C01399,P0059,Electronics,2026-04-30,1,704.64,704.64
O0008761,C01401,P0007,Electronics,2025-09-07,3,670.64,2011.93
O0008761,C01401,P0029,Home & Kitchen,2025-09-07,1,30.1,30.1
O0008761,C01401,P0045,Home & Kitchen,2025-09-07,1,86.88,86.88
O0008761,C01401,P0054,Apparel,2025-09-07,2,25.92,51.84
O0008762,C01401,P0005,Home & Kitchen,2025-09-29,3,56.98,170.94
O0008762,C01401,P0004,Home & Kitchen,2025-09-29,2,16.62,33.24
O0008762,C01401,P0060,Apparel,2025-09-29,2,98.11,196.22
O0008763,C01402,P0023,Beauty,2024-05-30,1,95.5,95.5
O0008763,C01402,P0051,Electronics,2024-05-30,1,166.77,166.77
O0008763,C01402,P0015,Apparel,2024-05-30,3,110.71,332.13
O0008763,C01402,P0010,Home & Kitchen,2024-05-30,1,180.13,180.13
O0008764,C01402,P0057,Sports,2024-09-14,3,62.83,188.49
O0008764,C01402,P0046,Electronics,2024-09-14,1,356.73,356.73
O0008764,C01402,P0030,Beauty,2024-09-14,3,69.68,209.05
